x,density
29.147157190635454,0.00028265624239859425
29.314381270903013,0.00024247135721866601
29.481605351170572,0.00020286318944665225
29.648829431438124,0.00016511022745368747
29.816053511705682,0.00013043617430587615
29.98327759197324,9.982457897325084e-05
30.1505016722408,7.388935487044679e-05
30.31772575250836,5.28245195685421e-05
30.484949832775918,3.643369917741359e-05
30.652173913043477,2.4220093734500513e-05
30.819397993311036,1.5506603637951077e-05
30.986622073578594,9.555424608231448e-06
31.153846153846153,5.66434931842099e-06
31.321070234113712,3.228734500987747e-06
31.48829431438127,1.7690747116022864e-06
31.65551839464883,9.3146879771506e-07
31.82274247491639,4.71191962891901e-07
31.989966555183948,2.289560681224115e-07
32.15719063545151,1.0684721617943199e-07
32.324414715719065,4.788230634585234e-08
32.491638795986624,2.0603522298873485e-08
32.65886287625418,8.511853431607362e-09
32.82608695652174,3.3759127278553884e-09
32.9933110367893,1.2853344086555376e-09
33.16053511705685,4.697606924622167e-10
33.32775919732441,1.6479884311259688e-10
33.49498327759197,5.5492315659175014e-11
33.66220735785953,1.7934919410857162e-11
33.82943143812709,5.563429703185213e-12
33.99665551839465,1.6563524480175513e-12
34.163879598662206,4.732838222430632e-13
34.331103678929765,1.2979031391274785e-13
34.49832775919732,3.4159269575712975e-14
34.66555183946488,8.628103154819054e-15
34.83277591973244,2.0915008418991207e-15
35.0,4.86555994166397e-16
