scenario,year,value,metric,stratum,cohort,stat
S_novax,2067,29.135667741093673,asr_cancer_incidence,all,whole,q975
S_novax,2068,27.875916441817463,asr_cancer_incidence,all,whole,q975
S_novax,2069,27.557596240928135,asr_cancer_incidence,all,whole,q975
S_novax,2070,28.850565550840013,asr_cancer_incidence,all,whole,q975
S_novax,2071,28.839764579997865,asr_cancer_incidence,all,whole,q975
S_novax,2072,28.3866176863276,asr_cancer_incidence,all,whole,q975
S_novax,2073,29.235508935879317,asr_cancer_incidence,all,whole,q975
S_novax,2074,28.300729314557113,asr_cancer_incidence,all,whole,q975
S_novax,2075,29.2448256029624,asr_cancer_incidence,all,whole,q975
S_novax,2076,29.454996689174806,asr_cancer_incidence,all,whole,q975
S_novax,2077,29.563273333371743,asr_cancer_incidence,all,whole,q975
S_novax,2078,29.018088346483378,asr_cancer_incidence,all,whole,q975
S_novax,2079,29.604418771925527,asr_cancer_incidence,all,whole,q975
S_novax,2080,29.201458661682288,asr_cancer_incidence,all,whole,q975
S_novax,2081,29.54350018027299,asr_cancer_incidence,all,whole,q975
S_novax,2082,29.98808728378595,asr_cancer_incidence,all,whole,q975
S_novax,2083,30.265637900802677,asr_cancer_incidence,all,whole,q975
S_novax,2084,30.125357635115783,asr_cancer_incidence,all,whole,q975
S_novax,2085,29.90807867419628,asr_cancer_incidence,all,whole,q975
S_novax,2086,30.19829395593058,asr_cancer_incidence,all,whole,q975
S_novax,2087,30.183843304745054,asr_cancer_incidence,all,whole,q975
S_novax,2088,30.33629165713068,asr_cancer_incidence,all,whole,q975
S_novax,2089,29.672402765078097,asr_cancer_incidence,all,whole,q975
S_novax,2090,31.047644360761982,asr_cancer_incidence,all,whole,q975
S_novax,2091,30.620426083984217,asr_cancer_incidence,all,whole,q975
S_novax,2092,30.119698792220326,asr_cancer_incidence,all,whole,q975
S_novax,2093,30.696490193168575,asr_cancer_incidence,all,whole,q975
S_novax,2094,30.230372936859723,asr_cancer_incidence,all,whole,q975
S_novax,2095,30.75014627282608,asr_cancer_incidence,all,whole,q975
S_novax,2096,30.038745206408482,asr_cancer_incidence,all,whole,q975
S_novax,2097,30.67178158002198,asr_cancer_incidence,all,whole,q975
S_novax,2098,30.583851972385137,asr_cancer_incidence,all,whole,q975
S_novax,2099,30.0113372491092,asr_cancer_incidence,all,whole,q975
S_novax,2100,30.989220105578497,asr_cancer_incidence,all,whole,q975
S_sq,2020,24.520797374027246,asr_cancer_incidence,all,whole,q975
S_sq,2021,24.787417740191604,asr_cancer_incidence,all,whole,q975
S_sq,2022,23.60726301146467,asr_cancer_incidence,all,whole,q975
S_sq,2023,24.64301053394177,asr_cancer_incidence,all,whole,q975
S_sq,2024,23.509376340521342,asr_cancer_incidence,all,whole,q975
S_sq,2025,24.745621413838055,asr_cancer_incidence,all,whole,q975
S_sq,2026,24.733936317370127,asr_cancer_incidence,all,whole,q975
S_sq,2027,24.535123290107496,asr_cancer_incidence,all,whole,q975
S_sq,2028,50.75677525880597,asr_cancer_incidence,all,whole,q975
S_sq,2029,24.15685220123854,asr_cancer_incidence,all,whole,q975
S_sq,2030,24.751993109690215,asr_cancer_incidence,all,whole,q975
S_sq,2031,23.48115926320483,asr_cancer_incidence,all,whole,q975
S_sq,2032,24.071524758923076,asr_cancer_incidence,all,whole,q975
S_sq,2033,24.572828659635995,asr_cancer_incidence,all,whole,q975
S_sq,2034,24.78643849265254,asr_cancer_incidence,all,whole,q975
S_sq,2035,23.58665737831459,asr_cancer_incidence,all,whole,q975
S_sq,2036,23.690431941777234,asr_cancer_incidence,all,whole,q975
S_sq,2037,24.040623234277156,asr_cancer_incidence,all,whole,q975
S_sq,2038,24.04004442463293,asr_cancer_incidence,all,whole,q975
S_sq,2039,23.59862012669951,asr_cancer_incidence,all,whole,q975
S_sq,2040,23.284372823814625,asr_cancer_incidence,all,whole,q975
S_sq,2041,23.328077677785732,asr_cancer_incidence,all,whole,q975
S_sq,2042,23.774496935006677,asr_cancer_incidence,all,whole,q975
S_sq,2043,23.683146973326487,asr_cancer_incidence,all,whole,q975
S_sq,2044,22.441344491969275,asr_cancer_incidence,all,whole,q975
S_sq,2045,22.798041673003596,asr_cancer_incidence,all,whole,q975
S_sq,2046,21.932487132762517,asr_cancer_incidence,all,whole,q975
S_sq,2047,22.164271743582198,asr_cancer_incidence,all,whole,q975
S_sq,2048,21.739970981898065,asr_cancer_incidence,all,whole,q975
S_sq,2049,22.097313238225176,asr_cancer_incidence,all,whole,q975
S_sq,2050,20.31907661855008,asr_cancer_incidence,all,whole,q975
S_sq,2051,20.444578308353666,asr_cancer_incidence,all,whole,q975
S_sq,2052,20.440100969720817,asr_cancer_incidence,all,whole,q975
S_sq,2053,20.173275426842174,asr_cancer_incidence,all,whole,q975
S_sq,2054,18.617339003504892,asr_cancer_incidence,all,whole,q975
S_sq,2055,18.777403445823577,asr_cancer_incidence,all,whole,q975
S_sq,2056,18.952569556548134,asr_cancer_incidence,all,whole,q975
S_sq,2057,17.71206865647059,asr_cancer_incidence,all,whole,q975
S_sq,2058,16.927960489796277,asr_cancer_incidence,all,whole,q975
S_sq,2059,17.04495995568427,asr_cancer_incidence,all,whole,q975
S_sq,2060,16.743765405526624,asr_cancer_incidence,all,whole,q975
S_sq,2061,16.535044681765864,asr_cancer_incidence,all,whole,q975
S_sq,2062,16.219841341688852,asr_cancer_incidence,all,whole,q975
S_sq,2063,15.675467888695257,asr_cancer_incidence,all,whole,q975
S_sq,2064,15.29134031050452,asr_cancer_incidence,all,whole,q975
S_sq,2065,14.233618291511236,asr_cancer_incidence,all,whole,q975
S_sq,2066,15.507730128694787,asr_cancer_incidence,all,whole,q975
S_sq,2067,15.257394251932794,asr_cancer_incidence,all,whole,q975
S_sq,2068,13.46516322850621,asr_cancer_incidence,all,whole,q975
S_sq,2069,13.7350344814433,asr_cancer_incidence,all,whole,q975
S_sq,2070,13.537734207957788,asr_cancer_incidence,all,whole,q975
S_sq,2071,13.232389837913876,asr_cancer_incidence,all,whole,q975
S_sq,2072,13.256631001423605,asr_cancer_incidence,all,whole,q975
S_sq,2073,12.217977060552805,asr_cancer_incidence,all,whole,q975
S_sq,2074,12.150350550031458,asr_cancer_incidence,all,whole,q975
S_sq,2075,11.910766308547215,asr_cancer_incidence,all,whole,q975
S_sq,2076,11.97689921319345,asr_cancer_incidence,all,whole,q975
S_sq,2077,11.494412797219258,asr_cancer_incidence,all,whole,q975
S_sq,2078,11.245171676585704,asr_cancer_incidence,all,whole,q975
S_sq,2079,11.238823287185149,asr_cancer_incidence,all,whole,q975
S_sq,2080,10.893650253867332,asr_cancer_incidence,all,whole,q975
S_sq,2081,10.704291050582095,asr_cancer_incidence,all,whole,q975
S_sq,2082,10.748093230863276,asr_cancer_incidence,all,whole,q975
S_sq,2083,10.81057045321427,asr_cancer_incidence,all,whole,q975
S_sq,2084,11.396508155772917,asr_cancer_incidence,all,whole,q975
S_sq,2085,10.434467630072104,asr_cancer_incidence,all,whole,q975
S_sq,2086,10.545607119963575,asr_cancer_incidence,all,whole,q975
S_sq,2087,10.635238804901299,asr_cancer_incidence,all,whole,q975
S_sq,2088,10.365302548362225,asr_cancer_incidence,all,whole,q975
S_sq,2089,10.648566171683475,asr_cancer_incidence,all,whole,q975
S_sq,2090,10.648241456288021,asr_cancer_incidence,all,whole,q975
S_sq,2091,10.442271600565501,asr_cancer_incidence,all,whole,q975
S_sq,2092,10.683730682439052,asr_cancer_incidence,all,whole,q975
S_sq,2093,10.359025039392543,asr_cancer_incidence,all,whole,q975
S_sq,2094,10.915564387803402,asr_cancer_incidence,all,whole,q975
S_sq,2095,10.817894024519768,asr_cancer_incidence,all,whole,q975
S_sq,2096,10.574295550026006,asr_cancer_incidence,all,whole,q975
S_sq,2097,10.400073871377355,asr_cancer_incidence,all,whole,q975
S_sq,2098,10.886449128998875,asr_cancer_incidence,all,whole,q975
S_sq,2099,10.344929118269668,asr_cancer_incidence,all,whole,q975
S_sq,2100,10.74262126895092,asr_cancer_incidence,all,whole,q975
S_novax,2020_2125,5139833.092744553,new_cancers,unvaxunscr,whole,median
S_sq,2020_2125,1657850.966678824,new_cancers,unvaxunscr,whole,median
S_novax,2020_2125,4831689.726355891,new_cancers,unvaxunscr,whole,q25
S_sq,2020_2125,1493332.4231992506,new_cancers,unvaxunscr,whole,q25
S_novax,2020_2125,5473452.5646259505,new_cancers,unvaxunscr,whole,q75
S_sq,2020_2125,1832481.8998343311,new_cancers,unvaxunscr,whole,q75
S_novax,2020_2125,3665733.2277722247,new_cancers,unvaxunscr,whole,q025
S_sq,2020_2125,1155497.4801555702,new_cancers,unvaxunscr,whole,q025
S_novax,2020_2125,5694685.235195957,new_cancers,unvaxunscr,whole,q975
S_sq,2020_2125,2026632.9658415802,new_cancers,unvaxunscr,whole,q975
S_novax,2020_2125,228203.17463110646,new_cancers,unvaxscr,whole,median
S_sq,2020_2125,78401.63262167425,new_cancers,unvaxscr,whole,median
S_novax,2020_2125,207878.06115394685,new_cancers,unvaxscr,whole,q25
S_sq,2020_2125,62993.348665247606,new_cancers,unvaxscr,whole,q25
S_novax,2020_2125,238304.4077273576,new_cancers,unvaxscr,whole,q75
S_sq,2020_2125,87031.16394899876,new_cancers,unvaxscr,whole,q75
S_novax,2020_2125,177500.768411645,new_cancers,unvaxscr,whole,q025
S_sq,2020_2125,47791.32554990505,new_cancers,unvaxscr,whole,q025
S_novax,2020_2125,260763.4869999979,new_cancers,unvaxscr,whole,q975
S_sq,2020_2125,93895.76641048444,new_cancers,unvaxscr,whole,q975
S_sq,2020_2125,490456.1377694887,new_cancers,vaxunscr,whole,median
S_sq,2020_2125,384136.7642245781,new_cancers,vaxunscr,whole,q25
S_sq,2020_2125,553717.0581843705,new_cancers,vaxunscr,whole,q75
S_sq,2020_2125,145592.68444362577,new_cancers,vaxunscr,whole,q025
S_sq,2020_2125,670040.6715314365,new_cancers,vaxunscr,whole,q975
S_sq,2020_2125,27516.38684061829,new_cancers,vaxscr,whole,median
S_sq,2020_2125,19678.453415768003,new_cancers,vaxscr,whole,q25
S_sq,2020_2125,32633.89935867196,new_cancers,vaxscr,whole,q75
S_sq,2020_2125,7841.278420270956,new_cancers,vaxscr,whole,q025
S_sq,2020_2125,37372.33706567672,new_cancers,vaxscr,whole,q975
S_novax,2020_2125,5359451.291098444,new_cancers,all,whole,median
S_sq,2020_2125,2247290.3106779256,new_cancers,all,whole,median
S_novax,2020_2125,5045599.509611862,new_cancers,all,whole,q25
S_sq,2020_2125,1972527.8174994483,new_cancers,all,whole,q25
S_novax,2020_2125,5695590.566739796,new_cancers,all,whole,q75
S_sq,2020_2125,2545377.023830931,new_cancers,all,whole,q75
S_novax,2020_2125,3845130.4740494373,new_cancers,all,whole,q025
S_sq,2020_2125,1349668.5977639132,new_cancers,all,whole,q025
S_novax,2020_2125,5931899.292648821,new_cancers,all,whole,q975
S_sq,2020_2125,2815204.804507565,new_cancers,all,whole,q975
S_sq,2026,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2029,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2030,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2031,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2032,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2033,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2034,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2035,44.59706200317796,new_cancers,all,c2015_2019,median
S_sq,2036,89.19412400635592,new_cancers,all,c2015_2019,median
S_sq,2037,89.19412400635592,new_cancers,all,c2015_2019,median
S_sq,2038,133.79118600953387,new_cancers,all,c2015_2019,median
S_sq,2039,178.38824801271184,new_cancers,all,c2015_2019,median
S_sq,2040,222.9853100158898,new_cancers,all,c2015_2019,median
S_sq,2041,312.1794340222457,new_cancers,all,c2015_2019,median
S_sq,2042,401.3735580286017,new_cancers,all,c2015_2019,median
S_sq,2043,512.8662088831214,new_cancers,all,c2015_2019,median
S_sq,2044,624.3588389705153,new_cancers,all,c2015_2019,median
S_sq,2045,691.2544444355577,new_cancers,all,c2015_2019,median
S_sq,2046,891.9412234498586,new_cancers,all,c2015_2019,median
S_sq,2047,869.6426882948446,new_cancers,all,c2015_2019,median
S_sq,2048,936.5382605324857,new_cancers,all,c2015_2019,median
S_sq,2049,1092.627985850459,new_cancers,all,c2015_2019,median
S_sq,2050,1114.9265251588981,new_cancers,all,c2015_2019,median
S_sq,2051,1159.5235788552259,new_cancers,all,c2015_2019,median
S_sq,2052,1181.8220807828388,new_cancers,all,c2015_2019,median
S_sq,2053,1382.5088805642652,new_cancers,all,c2015_2019,median
S_sq,2054,1382.5088639505645,new_cancers,all,c2015_2019,median
S_sq,2055,1427.1059176468923,new_cancers,all,c2015_2019,median
S_sq,2056,1605.494215500706,new_cancers,all,c2015_2019,median
S_sq,2057,1516.3001247217512,new_cancers,all,c2015_2019,median
S_sq,2058,1560.8971119632763,new_cancers,all,c2015_2019,median
S_sq,2059,1627.7926925077682,new_cancers,all,c2015_2019,median
S_sq,2060,1783.882413672316,new_cancers,all,c2015_2019,median
S_sq,2061,1806.18094052048,new_cancers,all,c2015_2019,median
S_sq,2062,1806.1809737478814,new_cancers,all,c2015_2019,median
S_sq,2063,1716.9868331278244,new_cancers,all,c2015_2019,median
S_sq,2064,1850.7780606716096,new_cancers,all,c2015_2019,median
S_sq,2065,1962.2706450713272,new_cancers,all,c2015_2019,median
S_sq,2066,1895.3750811405362,new_cancers,all,c2015_2019,median
S_sq,2067,1962.2706782987284,new_cancers,all,c2015_2019,median
S_sq,2068,1962.2707115261296,new_cancers,all,c2015_2019,median
S_sq,2069,2006.8677319950561,new_cancers,all,c2015_2019,median
S_sq,2070,2051.4648687598865,new_cancers,all,c2015_2019,median
S_sq,2071,1939.9721846779657,new_cancers,all,c2015_2019,median
S_sq,2072,2118.3604493043786,new_cancers,all,c2015_2019,median
S_sq,2073,2051.464802305084,new_cancers,all,c2015_2019,median
S_sq,2074,1984.5692217605929,new_cancers,all,c2015_2019,median
S_sq,2075,2051.464802305084,new_cancers,all,c2015_2019,median
S_sq,2076,2073.763345766949,new_cancers,all,c2015_2019,median
S_sq,2077,2073.7633623806496,new_cancers,all,c2015_2019,median
S_sq,2078,1917.673691057203,new_cancers,all,c2015_2019,median
S_sq,2079,1917.6736079887005,new_cancers,all,c2015_2019,median
S_sq,2080,1962.2706949124288,new_cancers,all,c2015_2019,median
S_sq,2081,1873.076537678672,new_cancers,all,c2015_2019,median
S_sq,2082,1873.0765542923723,new_cancers,all,c2015_2019,median
S_sq,2083,1739.2853433622877,new_cancers,all,c2015_2019,median
S_sq,2084,1650.0912359696326,new_cancers,all,c2015_2019,median
S_sq,2085,1650.091219355932,new_cancers,all,c2015_2019,median
S_sq,2086,1516.3000250395476,new_cancers,all,c2015_2019,median
S_sq,2087,1382.508872257415,new_cancers,all,c2015_2019,median
S_sq,2088,1404.8074198727045,new_cancers,all,c2015_2019,median
S_sq,2089,1293.3147399442087,new_cancers,all,c2015_2019,median
S_sq,2090,1159.5235705483756,new_cancers,all,c2015_2019,median
S_sq,2091,1181.8221057033898,new_cancers,all,c2015_2019,median
S_sq,2092,1092.6279941573093,new_cancers,all,c2015_2019,median
S_sq,2093,1025.7323679251408,new_cancers,all,c2015_2019,median
S_sq,2094,758.1500291334744,new_cancers,all,c2015_2019,median
S_sq,2095,802.7470869832273,new_cancers,all,c2015_2019,median
S_sq,2096,646.6573990460804,new_cancers,all,c2015_2019,median
S_sq,2097,579.761793581038,new_cancers,all,c2015_2019,median
S_sq,2098,490.5676820349576,new_cancers,all,c2015_2019,median
S_sq,2099,445.97060757150416,new_cancers,all,c2015_2019,median
S_sq,2100,356.7764960254237,new_cancers,all,c2015_2019,median
S_sq,2035,44.59706200317796,new_cancers,all,c2020_2024,median
S_sq,2036,44.59706200317796,new_cancers,all,c2020_2024,median
S_sq,2037,44.59706200317796,new_cancers,all,c2020_2024,median
S_sq,2038,44.59706200317796,new_cancers,all,c2020_2024,median
S_sq,2039,44.59706200317796,new_cancers,all,c2020_2024,median
S_sq,2040,44.59706200317796,new_cancers,all,c2020_2024,median
S_sq,2041,66.89559300476694,new_cancers,all,c2020_2024,median
S_sq,2042,89.19412400635592,new_cancers,all,c2020_2024,median
S_sq,2043,133.79118600953387,new_cancers,all,c2020_2024,median
S_sq,2044,133.79118600953387,new_cancers,all,c2020_2024,median
S_sq,2045,267.58237201906775,new_cancers,all,c2020_2024,median
S_sq,2046,312.1794340222457,new_cancers,all,c2020_2024,median
S_sq,2047,401.3735497217513,new_cancers,all,c2020_2024,median
S_sq,2048,423.67208487676544,new_cancers,all,c2020_2024,median
S_sq,2049,535.1647357312852,new_cancers,all,c2020_2024,median
S_sq,2050,624.3588638910663,new_cancers,all,c2020_2024,median
S_sq,2051,668.9559300476694,new_cancers,all,c2020_2024,median
S_sq,2052,780.4485518282131,new_cancers,all,c2020_2024,median
S_sq,2053,891.941206836158,new_cancers,all,c2020_2024,median
S_sq,2054,936.5382854530366,new_cancers,all,c2020_2024,median
S_sq,2055,981.1353142288133,new_cancers,all,c2020_2024,median
S_sq,2056,1114.926491931497,new_cancers,all,c2020_2024,median
S_sq,2057,1070.3294340817442,new_cancers,all,c2020_2024,median
S_sq,2058,1204.1206159378528,new_cancers,all,c2020_2024,median
S_sq,2059,1293.3147565579093,new_cancers,all,c2020_2024,median
S_sq,2060,1449.4044611087565,new_cancers,all,c2020_2024,median
S_sq,2061,1427.1059176468923,new_cancers,all,c2020_2024,median
S_sq,2062,1471.7030045706213,new_cancers,all,c2020_2024,median
S_sq,2063,1449.4044777224572,new_cancers,all,c2020_2024,median
S_sq,2064,1516.3000707272245,new_cancers,all,c2020_2024,median
S_sq,2065,1583.195655425141,new_cancers,all,c2020_2024,median
S_sq,2066,1716.9868331278246,new_cancers,all,c2020_2024,median
S_sq,2067,1761.5839034378528,new_cancers,all,c2020_2024,median
S_sq,2068,1783.882413672316,new_cancers,all,c2020_2024,median
S_sq,2069,1939.9721680642651,new_cancers,all,c2020_2024,median
S_sq,2070,1739.2853433622874,new_cancers,all,c2020_2024,median
S_sq,2071,1806.18094052048,new_cancers,all,c2020_2024,median
S_sq,2072,1984.569254987994,new_cancers,all,c2020_2024,median
S_sq,2073,2006.8677818361582,new_cancers,all,c2020_2024,median
S_sq,2074,2051.4648521461863,new_cancers,all,c2020_2024,median
S_sq,2075,1984.5691885331917,new_cancers,all,c2020_2024,median
S_sq,2076,1962.2707281398302,new_cancers,all,c2020_2024,median
S_sq,2077,2096.0618726151124,new_cancers,all,c2020_2024,median
S_sq,2078,2073.76337899435,new_cancers,all,c2020_2024,median
S_sq,2079,2051.464802305084,new_cancers,all,c2020_2024,median
S_sq,2080,1939.9721680642654,new_cancers,all,c2020_2024,median
S_sq,2081,2051.4648521461863,new_cancers,all,c2020_2024,median
S_sq,2082,2006.8677153813555,new_cancers,all,c2020_2024,median
S_sq,2083,2051.4648355324853,new_cancers,all,c2020_2024,median
S_sq,2084,2029.1662920706212,new_cancers,all,c2020_2024,median
S_sq,2085,2006.8677652224574,new_cancers,all,c2020_2024,median
S_sq,2086,1962.2707115261296,new_cancers,all,c2020_2024,median
S_sq,2087,1783.8824635134179,new_cancers,all,c2020_2024,median
S_sq,2088,1761.5839034378528,new_cancers,all,c2020_2024,median
S_sq,2089,1761.5839034378528,new_cancers,all,c2020_2024,median
S_sq,2090,1694.6883021262354,new_cancers,all,c2020_2024,median
S_sq,2091,1560.8971119632765,new_cancers,all,c2020_2024,median
S_sq,2092,1583.1956886525422,new_cancers,all,c2020_2024,median
S_sq,2093,1404.8074032590039,new_cancers,all,c2020_2024,median
S_sq,2094,1404.8074032590039,new_cancers,all,c2020_2024,median
S_sq,2095,1271.0162255563205,new_cancers,all,c2020_2024,median
S_sq,2096,1204.1206159378528,new_cancers,all,c2020_2024,median
S_sq,2097,1092.6279775436087,new_cancers,all,c2020_2024,median
S_sq,2098,1070.3294216214686,new_cancers,all,c2020_2024,median
S_sq,2099,847.34414483298,new_cancers,all,c2020_2024,median
S_sq,2100,758.150045747175,new_cancers,all,c2020_2024,median
S_sq,2039,44.59706200317796,new_cancers,all,c2025_2029,median
S_sq,2040,44.59706200317796,new_cancers,all,c2025_2029,median
S_sq,2041,44.59706200317796,new_cancers,all,c2025_2029,median
S_sq,2042,44.59706200317796,new_cancers,all,c2025_2029,median
S_sq,2043,66.89559300476694,new_cancers,all,c2025_2029,median
S_sq,2044,44.59706200317796,new_cancers,all,c2025_2029,median
S_sq,2045,44.59706200317796,new_cancers,all,c2025_2029,median
S_sq,2046,44.59706200317796,new_cancers,all,c2025_2029,median
S_sq,2047,89.19412400635592,new_cancers,all,c2025_2029,median
S_sq,2048,89.19412400635592,new_cancers,all,c2025_2029,median
S_sq,2049,178.38824801271184,new_cancers,all,c2025_2029,median
S_sq,2050,222.9853100158898,new_cancers,all,c2025_2029,median
S_sq,2051,222.9853100158898,new_cancers,all,c2025_2029,median
S_sq,2052,312.1794340222457,new_cancers,all,c2025_2029,median
S_sq,2053,401.37355387517647,new_cancers,all,c2025_2029,median
S_sq,2054,445.9706200317796,new_cancers,all,c2025_2029,median
S_sq,2055,535.1647398847103,new_cancers,all,c2025_2029,median
S_sq,2056,668.9559051271185,new_cancers,all,c2025_2029,median
S_sq,2057,758.1500249800492,new_cancers,all,c2025_2029,median
S_sq,2058,847.3441656001057,new_cancers,all,c2025_2029,median
S_sq,2059,847.3441448329801,new_cancers,all,c2025_2029,median
S_sq,2060,958.8368123012003,new_cancers,all,c2025_2029,median
S_sq,2061,981.1353308425139,new_cancers,all,c2025_2029,median
S_sq,2062,1025.7323762319913,new_cancers,all,c2025_2029,median
S_sq,2063,1092.6279733901833,new_cancers,all,c2025_2029,median
S_sq,2064,1159.5235913155016,new_cancers,all,c2025_2029,median
S_sq,2065,1248.7176696341803,new_cancers,all,c2025_2029,median
S_sq,2066,1271.016221402895,new_cancers,all,c2025_2029,median
S_sq,2067,1471.7029921103453,new_cancers,all,c2025_2029,median
S_sq,2068,1583.1956388114404,new_cancers,all,c2025_2029,median
S_sq,2069,1471.7029879569209,new_cancers,all,c2025_2029,median
S_sq,2070,1560.8971244235518,new_cancers,all,c2025_2029,median
S_sq,2071,1583.1956554251408,new_cancers,all,c2025_2029,median
S_sq,2072,1650.0912359696324,new_cancers,all,c2025_2029,median
S_sq,2073,1783.8824302860166,new_cancers,all,c2025_2029,median
S_sq,2074,1694.6883062796605,new_cancers,all,c2025_2029,median
S_sq,2075,1850.7780440579095,new_cancers,all,c2025_2029,median
S_sq,2076,1850.7780274442089,new_cancers,all,c2025_2029,median
S_sq,2077,1850.7780274442089,new_cancers,all,c2025_2029,median
S_sq,2078,1806.1809903615817,new_cancers,all,c2025_2029,median
S_sq,2079,1917.6736246024007,new_cancers,all,c2025_2029,median
S_sq,2080,2051.464818918785,new_cancers,all,c2025_2029,median
S_sq,2081,2096.061856001412,new_cancers,all,c2025_2029,median
S_sq,2082,1917.6736744435027,new_cancers,all,c2025_2029,median
S_sq,2083,2096.0619058425136,new_cancers,all,c2025_2029,median
S_sq,2084,2051.464802305084,new_cancers,all,c2025_2029,median
S_sq,2085,2029.166325298022,new_cancers,all,c2025_2029,median
S_sq,2086,2029.1662256158188,new_cancers,all,c2025_2029,median
S_sq,2087,2029.1662920706215,new_cancers,all,c2025_2029,median
S_sq,2088,2073.7633291532484,new_cancers,all,c2025_2029,median
S_sq,2089,2229.8531333862993,new_cancers,all,c2025_2029,median
S_sq,2090,2029.1662754569206,new_cancers,all,c2025_2029,median
S_sq,2091,2051.4648023050845,new_cancers,all,c2025_2029,median
S_sq,2092,1962.2706616850278,new_cancers,all,c2025_2029,median
S_sq,2093,1828.4795005960452,new_cancers,all,c2025_2029,median
S_sq,2094,1962.2707281398305,new_cancers,all,c2025_2029,median
S_sq,2095,1828.479500596045,new_cancers,all,c2025_2029,median
S_sq,2096,1650.0912359696326,new_cancers,all,c2025_2029,median
S_sq,2097,1560.8971119632763,new_cancers,all,c2025_2029,median
S_sq,2098,1516.300037499823,new_cancers,all,c2025_2029,median
S_sq,2099,1404.8073907987284,new_cancers,all,c2025_2029,median
S_sq,2100,1404.8074074124293,new_cancers,all,c2025_2029,median
S_sq,2044,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2045,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2046,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2047,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2048,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2049,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2050,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2051,44.59706200317796,new_cancers,all,c2030_2034,median
S_sq,2052,89.19412400635592,new_cancers,all,c2030_2034,median
S_sq,2053,133.79118600953387,new_cancers,all,c2030_2034,median
S_sq,2054,178.38824801271184,new_cancers,all,c2030_2034,median
S_sq,2055,178.38824801271184,new_cancers,all,c2030_2034,median
S_sq,2056,222.9853100158898,new_cancers,all,c2030_2034,median
S_sq,2057,289.8809030206567,new_cancers,all,c2030_2034,median
S_sq,2058,356.7764960254237,new_cancers,all,c2030_2034,median
S_sq,2059,445.9706200317796,new_cancers,all,c2030_2034,median
S_sq,2060,490.5676820349576,new_cancers,all,c2030_2034,median
S_sq,2061,624.3588597376411,new_cancers,all,c2030_2034,median
S_sq,2062,668.9559258942443,new_cancers,all,c2030_2034,median
S_sq,2063,802.7470828298021,new_cancers,all,c2030_2034,median
S_sq,2064,847.3441365261297,new_cancers,all,c2030_2034,median
S_sq,2065,891.9412026827329,new_cancers,all,c2030_2034,median
S_sq,2066,1070.3294340817442,new_cancers,all,c2030_2034,median
S_sq,2067,1025.7324094593928,new_cancers,all,c2030_2034,median
S_sq,2068,1070.3294382351692,new_cancers,all,c2030_2034,median
S_sq,2069,1204.1205993241522,new_cancers,all,c2030_2034,median
S_sq,2070,1204.1206325515532,new_cancers,all,c2030_2034,median
S_sq,2071,1404.8073907987286,new_cancers,all,c2030_2034,median
S_sq,2072,1382.5088639505648,new_cancers,all,c2030_2034,median
S_sq,2073,1427.1059176468923,new_cancers,all,c2030_2034,median
S_sq,2074,1471.703004570621,new_cancers,all,c2030_2034,median
S_sq,2075,1494.0015729530364,new_cancers,all,c2030_2034,median
S_sq,2076,1605.4941947335801,new_cancers,all,c2030_2034,median
S_sq,2077,1560.8971119632763,new_cancers,all,c2030_2034,median
S_sq,2078,1694.6883062796608,new_cancers,all,c2030_2034,median
S_sq,2079,1739.2853599759885,new_cancers,all,c2030_2034,median
S_sq,2080,1873.0765376786721,new_cancers,all,c2030_2034,median
S_sq,2081,1783.8824801271185,new_cancers,all,c2030_2034,median
S_sq,2082,2006.8677153813555,new_cancers,all,c2030_2034,median
S_sq,2083,2051.4648355324857,new_cancers,all,c2030_2034,median
S_sq,2084,1873.0765709060734,new_cancers,all,c2030_2034,median
S_sq,2085,2073.7633457669485,new_cancers,all,c2030_2034,median
S_sq,2086,2185.255980007768,new_cancers,all,c2030_2034,median
S_sq,2087,2051.464818918785,new_cancers,all,c2030_2034,median
S_sq,2088,2229.8530503177963,new_cancers,all,c2030_2034,median
S_sq,2089,2006.867781836158,new_cancers,all,c2030_2034,median
S_sq,2090,2207.5545899244353,new_cancers,all,c2030_2034,median
S_sq,2091,2341.3457177860164,new_cancers,all,c2030_2034,median
S_sq,2092,2096.0618892288135,new_cancers,all,c2030_2034,median
S_sq,2093,2096.0619058425136,new_cancers,all,c2030_2034,median
S_sq,2094,2073.7634122217514,new_cancers,all,c2030_2034,median
S_sq,2095,2140.65892631144,new_cancers,all,c2030_2034,median
